282,783.3333333,-17.052,-0.059929709,,,,
283,786.1111111,-17.275,-0.060713449,,,,
284,788.8888889,-25.85,-0.090850515,,,,
285,791.6666667,-34.871,-0.122555061,,,,
286,794.4444444,-41.71,-0.146590909,,,,
287,797.2222222,-42.942,-0.150920806,,,,
288,800,-36.748,-0.129151828,,,,
289,802.7777778,-31.145,-0.109459934,,,,
290,805.5555556,-29.518,-0.103741799,,,,
291,808.3333333,-35.831,-0.125929007,,,,
292,811.1111111,-46.146,-0.16218135,,,,
293,813.8888889,-53.583,-0.188318885,,,,
294,816.6666667,-51.45,-0.180822399,,,,
295,819.4444444,-43.676,-0.153500469,,,,
296,822.2222222,-36.028,-0.126621368,,,,
297,825,-35.789,-0.125781396,,,,
298,827.7777778,-39.172,-0.13767104,,,,
299,830.5555556,-49.841,-0.175167526,,,,
300,833.3333333,-53.491,-0.187995548,,,,
301,836.1111111,-52.453,-0.18434747,,,,
302,838.8888889,-49.95,-0.175550609,,,,
303,841.6666667,-40.751,-0.143220478,,,,
304,844.4444444,-36.645,-0.128789831,,,,
305,847.2222222,-38.376,-0.134873477,,,,
306,850,-43.865,-0.154164714,,,,
307,852.7777778,-54.816,-0.192652296,,,,
308,855.5555556,-58.447,-0.205413543,,,,
309,858.3333333,-52.724,-0.185299906,,,,
310,861.1111111,-41.975,-0.147522259,,,,
311,863.8888889,-38.563,-0.135530694,,,,
312,866.6666667,-36.225,-0.12731373,,,,
313,869.4444444,-42.518,-0.149430647,,,,
314,872.2222222,-51.107,-0.179616917,,,,
315,875,-51.705,-0.181718604,,,,
316,877.7777778,-50.725,-0.178274367,,,,
317,880.5555556,-43.147,-0.151641284,,,,
318,883.3333333,-32.247,-0.113332943,,,,
319,886.1111111,-28.952,-0.101752577,,,,
320,888.8888889,-37.328,-0.131190253,,,,
321,891.6666667,-45.682,-0.160550609,,,,
322,894.4444444,-49.059,-0.172419166,,,,
323,897.2222222,-46.482,-0.163362231,,,,
324,900,-35.925,-0.126259372,,,,
325,902.7777778,-26.765,-0.094066307,,,,
326,905.5555556,-22.96,-0.080693533,,,,
327,908.3333333,-26.668,-0.093725398,,,,
328,911.1111111,-35.56,-0.12497657,,,,
329,913.8888889,-40.163,-0.141153936,,,,
330,916.6666667,-37.6,-0.132146204,,,,
331,919.4444444,-28.23,-0.099215089,,,,
332,922.2222222,-16.429,-0.057740159,,,,
333,925,-11.649,-0.040940722,,,,
334,927.7777778,-13.646,-0.047959231,,,,
335,930.5555556,-21.459,-0.075418229,,,,
336,933.3333333,-23.625,-0.083030694,,,,
337,936.1111111,-19.953,-0.070125351,,,,
338,938.8888889,-12.312,-0.043270853,,,,
339,941.6666667,-0.62079,-0.002181783,,,,
340,944.4444444,6.8326,0.024013355,,,,
341,947.2222222,8.9659,0.031510895,,,,
342,950,7.0085,0.02463156,,,,
343,952.7777778,2.7308,0.00959747,,,,
344,955.5555556,4.2344,0.014881912,,,,
345,958.3333333,14.403,0.050619728,,,,
346,961.1111111,25.452,0.089451734,,,,
347,963.8888889,33.726,0.118530928,,,,
348,966.6666667,37.644,0.132300843,,,,
349,969.4444444,35.08,0.123289597,,,,
350,972.2222222,31.635,0.111182052,,,,
351,975,28.431,0.099921509,,,,
352,977.7777778,36.65,0.128807404,,,,
353,980.5555556,50.08,0.176007498,,,,
354,983.3333333,60.617,0.213040066,,,,
355,986.1111111,63.701,0.223878866,,,,
356,988.8888889,61.468,0.216030928,,,,
357,991.6666667,52.452,0.184343955,,,,
358,994.4444444,50.263,0.176650656,,,,
359,997.2222222,55.698,0.195752109,,,,
360,1000,65.942,0.23175492,,,,
361,1002.777778,75.938,0.266886129,,,,
362,1005.555556,78.883,0.27723641,,,,
363,1008.333333,73.462,0.258184161,,,,
364,1011.111111,66.71,0.234454077,,,,
365,1013.888889,58.972,0.207258669,,,,
366,1016.666667,60.273,0.211831068,,,,
367,1019.444444,64.524,0.226771321,,,,
368,1022.222222,70.453,0.24760895,,,,
369,1025,73.468,0.258205248,,,,
370,1027.777778,65.576,0.230468604,,,,
371,1030.555556,56.644,0.199076851,,,,
372,1033.333333,46.269,0.162613636,,,,
373,1036.111111,40.846,0.143554358,,,,
374,1038.888889,40.589,0.142651125,,,,
375,1041.666667,45.468,0.1597985,,,,
376,1044.444444,45.012,0.158195876,,,,
377,1047.222222,39.061,0.137280928,,,,
378,1050,25.935,0.09114925,,,,
379,1052.777778,13.568,0.047685098,,,,
380,1055.555556,6.1397,0.02157814,,,,
381,1058.333333,5.4601,0.019189667,,,,
382,1061.111111,8.5983,0.030218955,,,,
383,1063.888889,10.82,0.038027179,,,,
384,1066.666667,7.6069,0.026734653,,,,
385,1069.444444,-3.0439,-0.010697868,,,,
386,1072.222222,-14.46,-0.050820056,,,,
387,1075,-18.552,-0.0652015,,,,
388,1077.777778,-19.243,-0.067630037,,,,
389,1080.555556,-11.822,-0.041548735,,,,
390,1083.333333,-7.3815,-0.025942479,,,,
391,1086.111111,-6.3904,-0.022459231,,,,
392,1088.888889,-12.629,-0.044384958,,,,
393,1091.666667,-20.561,-0.072262184,,,,
394,1094.444444,-31.657,-0.111259372,,,,
395,1097.222222,-27.209,-0.095626757,,,,
396,1100,-21.039,-0.073942127,,,,
397,1102.777778,-11.13,-0.039116682,,,,
398,1105.555556,-9.2014,-0.032338566,,,,
399,1108.333333,-14.559,-0.051167994,,,,
400,1111.111111,-24.232,-0.085164011,,,,
401,1113.888889,-29.953,-0.105270619,,,,
402,1116.666667,-28.703,-0.10087746,,,,
403,1119.444444,-24.521,-0.086179709,,,,
404,1122.222222,-15.612,-0.054868791,,,,
405,1125,-12.556,-0.044128397,,,,
406,1127.777778,-15.39,-0.054088566,,,,
407,1130.555556,-23.299,-0.081884958,,,,
408,1133.333333,-29.703,-0.104391987,,,,
409,1136.111111,-28.176,-0.099025305,,,,
410,1138.888889,-23.455,-0.082433224,,,,
411,1141.666667,-14.558,-0.05116448,,,,
412,1144.444444,-7.978,-0.028038894,,,,
413,1147.222222,-9.9078,-0.034821228,,,,
414,1150,-16.039,-0.056369494,,,,
415,1152.777778,-24.429,-0.085856373,,,,
416,1155.555556,-26.879,-0.094466963,,,,
417,1158.333333,-21.566,-0.075794283,,,,
418,1161.111111,-12.417,-0.043639878,,,,
419,1163.888889,-7.1726,-0.025208294,,,,
420,1166.666667,-5.3683,-0.018867034,,,,
421,1169.444444,-13.02,-0.045759138,,,,
422,1172.222222,-20.458,-0.071900187,,,,
423,1175,-23.578,-0.082865511,,,,
424,1177.777778,-20.279,-0.071271087,,,,
425,1180.555556,-12.835,-0.04510895,,,,
426,1183.333333,-4.3563,-0.015310333,,,,
427,1186.111111,-4.3441,-0.015267455,,,,
428,1188.888889,-9.6052,-0.033757732,,,,
429,1191.666667,-17.589,-0.06181701,,,,
430,1194.444444,-20.714,-0.072799906,,,,
431,1197.222222,-21.237,-0.074638004,,,,
432,1200,-13.008,-0.045716963,,,,
433,1202.777778,-4.0686,-0.014299203,,,,
434,1205.555556,-3.1725,-0.011149836,,,,
435,1208.333333,-8.5944,-0.030205248,,,,
436,1211.111111,-17.298,-0.060794283,,,,
437,1213.888889,-20.98,-0.07373477,,,,
438,1216.666667,-21.661,-0.076128163,,,,
439,1219.444444,-15.451,-0.054302952,,,,
440,1222.222222,-6.5882,-0.023154405,,,,
441,1225,-3.6055,-0.012671626,,,,
442,1227.777778,-8.4644,-0.02974836,,,,
443,1230.555556,-17.323,-0.060882146,,,,
444,1233.333333,-25.651,-0.090151125,,,,
445,1236.111111,-25.098,-0.088207591,,,,
446,1238.888889,-19.43,-0.068287254,,,,
447,1241.666667,-11.612,-0.040810684,,,,
448,1244.444444,-7.0582,-0.024806232,,,,
449,1247.222222,-9.9356,-0.034918932,,,,
450,1250,-16.987,-0.059701265,,,,
451,1252.777778,-25.346,-0.089079194,,,,
452,1255.555556,-27.846,-0.097865511,,,,
453,1258.333333,-25.616,-0.090028116,,,,
454,1261.111111,-14.503,-0.050971181,,,,
455,1263.888889,-9.2102,-0.032369494,,,,
456,1266.666667,-12.319,-0.043295455,,,,
457,1269.444444,-19.933,-0.070055061,,,,
458,1272.222222,-28.419,-0.099879335,,,,
459,1275,-31.626,-0.111150422,,,,
460,1277.777778,-28.364,-0.099686036,,,,
461,1280.555556,-19.872,-0.069840675,,,,
462,1283.333333,-12.309,-0.043260309,,,,
463,1286.111111,-12.262,-0.043095127,,,,
464,1288.888889,-19.572,-0.068786317,,,,
465,1291.666667,-27.638,-0.097134489,,,,
466,1294.444444,-31.795,-0.111744377,,,,
467,1297.222222,-33.266,-0.116914246,,,,
468,1300,-23.956,-0.084194002,,,,
469,1302.777778,-16.989,-0.059708294,,,,
470,1305.555556,-18.147,-0.063778116,,,,
471,1308.333333,-21.651,-0.076093018,,,,
472,1311.111111,-28.376,-0.09972821,,,,
473,1313.888889,-35.997,-0.126512418,,,,
474,1316.666667,-36.601,-0.128635192,,,,
475,1319.444444,-29.379,-0.10325328,,,,
476,1322.222222,-21.579,-0.075839972,,,,
477,1325,-18.666,-0.065602156,,,,
478,1327.777778,-22.53,-0.079182287,,,,
479,1330.555556,-32.324,-0.113603561,,,,
480,1333.333333,-35.587,-0.125071462,,,,
481,1336.111111,-39.036,-0.137193065,,,,
482,1338.888889,-32.437,-0.114000703,,,,
483,1341.666667,-22.682,-0.079716495,,,,
484,1344.444444,-20.116,-0.070698219,,,,
485,1347.222222,-22.919,-0.080549438,,,,
486,1350,-29.912,-0.105126523,,,,
487,1352.777778,-35.292,-0.124034677,,,,
488,1355.555556,-39.869,-0.140120665,,,,
489,1358.333333,-35.694,-0.125447516,,,,
490,1361.111111,-25.556,-0.089817245,,,,
491,1363.888889,-20.182,-0.070930178,,,,
492,1366.666667,-22.237,-0.07815253,,,,
493,1369.444444,-29.881,-0.105017573,,,,
494,1372.222222,-37.451,-0.13162254,,,,
495,1375,-39.71,-0.139561856,,,,
496,1377.777778,-35.413,-0.124459934,,,,
497,1380.555556,-25.835,-0.090797798,,,,
498,1383.333333,-17.222,-0.060527179,,,,
499,1386.111111,-15.214,-0.053470009,,,,
500,1388.888889,-21.613,-0.075959466,,,,
501,1391.666667,-25.727,-0.090418229,,,,
502,1394.444444,-28.839,-0.101355436,,,,
503,1397.222222,-21.218,-0.074571228,,,,
504,1400,-12.861,-0.045200328,,,,
505,1402.777778,-6.9477,-0.024417877,,,,
506,1405.555556,-6.2119,-0.021831888,,,,
507,1408.333333,-11.76,-0.041330834,,,,
508,1411.111111,-16.414,-0.057687441,,,,
509,1413.888889,-21.914,-0.077017338,,,,
510,1416.666667,-16.472,-0.057891284,,,,
511,1419.444444,-8.3362,-0.029297798,,,,
512,1422.222222,-0.67697,-0.002379229,,,,
513,1425,4.1809,0.014693885,,,,
514,1427.777778,0.41713,0.001466015,,,,
515,1430.555556,-7.2108,-0.025342549,,,,
516,1433.333333,-12.41,-0.043615276,,,,
517,1436.111111,-11.974,-0.042082943,,,,
518,1438.888889,-7.5656,-0.026589503,,,,
519,1441.666667,-1.8852,-0.006625586,,,,
520,1444.444444,2.8077,0.009867737,,,,
521,1447.222222,-1.7777,-0.006247774,,,,
522,1450,-13.681,-0.04808224,,,,
523,1452.777778,-22.205,-0.078040066,,,,
524,1455.555556,-27.028,-0.094990628,,,,
525,1458.333333,-21.951,-0.077147376,,,,
526,1461.111111,-10.646,-0.037415651,,,,
527,1463.888889,-4.9984,-0.01756701,,,,
528,1466.666667,-3.9527,-0.01389187,,,,
529,1469.444444,-10.786,-0.037907685,,,,
530,1472.222222,-24.66,-0.086668229,,,,
531,1475,-32.031,-0.112573805,,,,
532,1477.777778,-29.525,-0.103766401,,,,
533,1480.555556,-23.605,-0.082960403,,,,
534,1483.333333,-17.86,-0.062769447,,,,
535,1486.111111,-19.083,-0.067067713,,,,
536,1488.888889,-28.865,-0.101446813,,,,
537,1491.666667,-40.131,-0.141041471,,,,
538,1494.444444,-42.992,-0.151096532,,,,
539,1497.222222,-41.944,-0.147413308,,,,
540,1500,-36.412,-0.127970947,,,,
541,1502.777778,-29.772,-0.104634489,,,,
542,1505.555556,-30.502,-0.107200094,,,,
543,1508.333333,-36.246,-0.127387535,,,,
544,1511.111111,-45.612,-0.160304592,,,,
545,1513.888889,-49.61,-0.17435567,,,,
546,1516.666667,-48.951,-0.172039597,,,,
547,1519.444444,-44.118,-0.155053889,,,,
548,1522.222222,-34.998,-0.123001406,,,,
549,1525,-32.375,-0.113782802,,,,
550,1527.777778,-33.816,-0.118847235,,,,
551,1530.555556,-43.87,-0.154182287,,,,
552,1533.333333,-49.82,-0.175093721,,,,
553,1536.111111,-51.729,-0.181802952,,,,
554,1538.888889,-47.929,-0.168447751,,,,
555,1541.666667,-37.507,-0.131819353,,,,
556,1544.444444,-32.443,-0.11402179,,,,
557,1547.222222,-33.385,-0.117332474,,,,
558,1550,-40.023,-0.140661903,,,,
559,1552.777778,-46.945,-0.164989456,,,,
560,1555.555556,-51.45,-0.180822399,,,,
561,1558.333333,-48.651,-0.170985239,,,,
562,1561.111111,-40.924,-0.143828491,,,,
563,1563.888889,-42.558,-0.149571228,,,,
564,1566.666667,-55.223,-0.194082709,,,,
565,1569.444444,-74.506,-0.261853327,,,,
566,1572.222222,-88.13,-0.309735239,,,,
567,1575,-82.778,-0.290925492,,,,
568,1577.777778,-65.768,-0.231143393,,,,
569,1580.555556,-39.062,-0.137284442,,,,
570,1583.333333,3.9396,0.013845829,,,,
571,1586.111111,66.169,0.232552718,,,,
572,1588.888889,137.6,0.483598875,,,,
573,1591.666667,215.11,0.756009841,,,,
574,1594.444444,283.82,0.997492971,,,,
575,1597.222222,349.61,1.228713683,,,,
576,1600,400.27,1.406759606,,,,
577,1602.777778,423.29,1.487664011,,,,
578,1605.555556,400.83,1.408727741,,,,
579,1608.333333,323,1.135192127,,,,
580,1611.111111,202.27,0.710883318,,,,
581,1613.888889,79.977,0.281081303,,,,
582,1616.666667,-10.276,-0.036115276,,,,
583,1619.444444,-50.976,-0.179156514,,,,
584,1622.222222,-58.407,-0.205272962,,,,
585,1625,-52.817,-0.185626757,,,,
586,1627.777778,-46.843,-0.164630975,,,,
587,1630.555556,-35.544,-0.124920337,,,,
588,1633.333333,-29.556,-0.103875351,,,,
589,1636.111111,-29.794,-0.104711809,,,,
590,1638.888889,-33.186,-0.116633083,,,,
591,1641.666667,-28.63,-0.1006209,,,,
592,1644.444444,-25.314,-0.088966729,,,,
593,1647.222222,-25.202,-0.088573102,,,,
594,1650,-33.032,-0.116091846,,,,
595,1652.777778,-41.131,-0.144555998,,,,
596,1655.555556,-50.559,-0.177690956,,,,
597,1658.333333,-50.515,-0.177536317,,,,
598,1661.111111,-43.686,-0.153535614,,,,
599,1663.888889,-39.519,-0.138890581,,,,
600,1666.666667,-40.471,-0.14223641,,,,
601,1669.444444,-47.774,-0.167902999,,,,
